id;x;y;type;capacity;cost
2179;17.016377;51.0741517;residental;0.0;0.0
2180;17.0575831;51.0781483;residental;0.0;0.0
2181;17.0053913;51.0726709;residental;0.0;0.0
2182;17.0449235;51.0750935;residental;0.0;0.0
2183;17.0358255;51.074859;residental;0.0;0.0
2184;17.081592;51.0751477;residental;0.0;0.0
2185;16.9771606;51.0778109;residental;0.0;0.0
2186;17.0095894;51.0703361;residental;0.0;0.0
2187;17.0622179;51.0780391;residental;0.0;0.0
2188;17.0081567;51.0713904;residental;0.0;0.0
2189;16.9769583;51.0726485;residental;0.0;0.0
2190;17.0002895;51.0712683;residental;0.0;0.0
2191;17.0854199;51.0758435;residental;0.0;0.0
2192;17.083078;51.0752014;residental;0.0;0.0
2193;17.0605877;51.0780743;residental;0.0;0.0
2194;17.0149426;51.0746111;residental;0.0;0.0
2195;17.0186225;51.0786805;residental;0.0;0.0
2196;17.0843696;51.0733815;residental;0.0;0.0
2197;17.0599218;51.0783146;residental;0.0;0.0
2198;17.0042113;51.0704935;residental;0.0;0.0
2199;17.0148104;51.0755621;residental;0.0;0.0
2200;17.0044996;51.0708346;residental;0.0;0.0
2201;17.0336121;51.0730642;residental;0.0;0.0
2202;16.9755738;51.0773616;residental;0.0;0.0
2203;17.0152762;51.0752109;residental;0.0;0.0
2204;17.0048978;51.0704713;residental;0.0;0.0
2205;16.9755585;51.072297;residental;0.0;0.0
2206;17.0842424;51.0742286;residental;0.0;0.0
2207;17.0239539;51.0791275;residental;0.0;0.0
2208;16.9927268;51.0801353;residental;0.0;0.0
2209;17.0424827;51.074506;residental;0.0;0.0
2210;17.082583;51.0747849;residental;0.0;0.0
2211;17.0824362;51.0755271;residental;0.0;0.0
2212;17.0364254;51.0775674;residental;0.0;0.0
2213;16.956211;51.076508;residental;0.0;0.0
2214;17.0397987;51.0787631;residental;0.0;0.0
2215;16.9769617;51.072572;residental;0.0;0.0
2216;17.0841512;51.0727025;residental;0.0;0.0
2217;16.9567035;51.0763415;residental;0.0;0.0
2218;17.0818271;51.0743443;residental;0.0;0.0
2219;17.0616192;51.0789586;residental;0.0;0.0
2220;17.0062362;51.0796376;residental;0.0;0.0
2221;16.9756652;51.0710215;residental;0.0;0.0
2222;17.0813888;51.0791603;residental;0.0;0.0
2223;17.0050108;51.0706486;residental;0.0;0.0
2224;17.0889038;51.0799971;residental;0.0;0.0
2225;17.0242651;51.0790717;residental;0.0;0.0
2226;16.9810066;51.0712779;residental;0.0;0.0
2227;17.0148967;51.0790853;residental;0.0;0.0
2228;16.9801926;51.0713177;residental;0.0;0.0
2229;17.0844927;51.0742591;residental;0.0;0.0
2230;17.0477429;51.075098;residental;0.0;0.0
2231;17.0845703;51.0760272;residental;0.0;0.0
2232;17.0176127;51.0786621;residental;0.0;0.0
2233;17.0034544;51.0712084;residental;0.0;0.0
2234;17.0361863;51.0764685;residental;0.0;0.0
2235;16.9695758;51.0742216;residental;0.0;0.0
2236;16.9952061;51.074406;residental;0.0;0.0
2237;17.040152;51.0751654;residental;0.0;0.0
2238;16.9750626;51.0720199;residental;0.0;0.0
2239;17.0120955;51.0700925;residental;0.0;0.0
2240;17.0151383;51.075148;residental;0.0;0.0
2241;17.035548;51.0736668;residental;0.0;0.0
2242;17.057793;51.0778768;residental;0.0;0.0
2243;17.0851652;51.0761734;residental;0.0;0.0
2244;17.0622378;51.0779933;residental;0.0;0.0
2245;17.0831472;51.0748514;residental;0.0;0.0
2246;17.0357198;51.0765203;residental;0.0;0.0
2247;17.033843;51.0795717;residental;0.0;0.0
2248;17.0146673;51.0786705;residental;0.0;0.0
2249;17.0830321;51.0754362;residental;0.0;0.0
2250;17.0476605;51.0741077;residental;0.0;0.0
2251;17.0045659;51.0729416;residental;0.0;0.0
2252;17.0243141;51.0795332;residental;0.0;0.0
2253;16.9763411;51.0723982;residental;0.0;0.0
2254;17.0158871;51.0747119;residental;0.0;0.0
2255;16.9763163;51.0732579;residental;0.0;0.0
2256;17.0879392;51.0724039;residental;0.0;0.0
2257;16.97676;51.0774716;residental;0.0;0.0
2258;17.0818847;51.0742667;residental;0.0;0.0
2259;17.0131684;51.0785375;residental;0.0;0.0
2260;17.0328794;51.07317;residental;0.0;0.0
2261;17.0594163;51.0792782;residental;0.0;0.0
2262;16.9750144;51.0776115;residental;0.0;0.0
2263;17.0851058;51.0733139;residental;0.0;0.0
2264;17.0099061;51.0700923;residental;0.0;0.0
2265;16.9638157;51.0796787;residental;0.0;0.0
2266;17.0357833;51.0776108;residental;0.0;0.0
2267;17.0578205;51.0778387;residental;0.0;0.0
2268;17.0332227;51.0739478;residental;0.0;0.0
2269;17.0825096;51.0751557;residental;0.0;0.0
2270;17.0398944;51.0784804;residental;0.0;0.0
2271;17.0011696;51.0780326;residental;0.0;0.0
2272;17.033653;51.0760553;residental;0.0;0.0
2273;17.0169417;51.074748;residental;0.0;0.0
2274;17.0240415;51.0792599;residental;0.0;0.0
2275;16.9739169;51.0772049;residental;0.0;0.0
2276;17.0394798;51.0721887;residental;0.0;0.0
2277;17.0100079;51.0702719;residental;0.0;0.0
2278;17.0850159;51.0738165;residental;0.0;0.0
2279;17.0048882;51.0703249;residental;0.0;0.0
2280;17.0053424;51.0798109;residental;0.0;0.0
2281;17.0400972;51.0740092;residental;0.0;0.0
2282;17.0003087;51.0707865;residental;0.0;0.0
2283;16.9757584;51.0776724;residental;0.0;0.0
2284;17.0148924;51.0756746;residental;0.0;0.0
2285;17.0009259;51.0782968;residental;0.0;0.0
2286;17.0478239;51.0760861;residental;0.0;0.0
2287;16.9681227;51.0777668;residental;0.0;0.0
2288;17.0898324;51.0708757;residental;0.0;0.0
2289;17.0349201;51.073184;residental;0.0;0.0
2290;17.0180017;51.0787504;residental;0.0;0.0
2291;17.033984;51.0707835;residental;0.0;0.0
2292;17.00305;51.0705283;residental;0.0;0.0
2293;17.087784;51.07008;residental;0.0;0.0
2294;17.0825138;51.075028;residental;0.0;0.0
2295;17.0826275;51.0745309;residental;0.0;0.0
2296;17.0837337;51.0759746;residental;0.0;0.0
2297;17.0824868;51.0752729;residental;0.0;0.0
2298;16.9826565;51.070681;residental;0.0;0.0
2299;17.0861927;51.0737642;residental;0.0;0.0
2300;17.0348079;51.0774983;residental;0.0;0.0
2301;17.0147895;51.0788448;residental;0.0;0.0
2302;17.0476755;51.0742338;residental;0.0;0.0
2303;17.0597336;51.0787756;residental;0.0;0.0
2304;17.0620588;51.078312;residental;0.0;0.0
2305;17.0382538;51.0750357;residental;0.0;0.0
2306;17.0178147;51.0757136;residental;0.0;0.0
2307;17.0176393;51.0782096;residental;0.0;0.0
2308;17.0039388;51.0720443;residental;0.0;0.0
2309;17.0248809;51.0793092;residental;0.0;0.0
2310;17.0014707;51.0778428;residental;0.0;0.0
2311;17.0821897;51.0738357;residental;0.0;0.0
2312;16.9746561;51.07729;residental;0.0;0.0
2313;17.0080876;51.0718081;residental;0.0;0.0
2314;17.014728;51.0752835;residental;0.0;0.0
2315;17.0045141;51.0728724;residental;0.0;0.0
2316;17.0851767;51.0730771;residental;0.0;0.0
2317;17.0243889;51.079036;residental;0.0;0.0
2318;17.0823667;51.0757705;residental;0.0;0.0
2319;17.0849586;51.0741915;residental;0.0;0.0
2320;17.013587;51.070307;residental;0.0;0.0
2321;17.0009047;51.0763243;residental;0.0;0.0
2322;16.9713652;51.0799358;residental;0.0;0.0
2323;17.061995;51.0784182;residental;0.0;0.0
2324;16.9625935;51.0799135;residental;0.0;0.0
2325;17.0611716;51.0796811;residental;0.0;0.0
2326;16.957074;51.075773;residental;0.0;0.0
2327;17.0032762;51.070763;residental;0.0;0.0
2328;17.038218;51.0753201;residental;0.0;0.0
2329;17.0056477;51.0797388;residental;0.0;0.0
2330;17.0035357;51.0704045;residental;0.0;0.0
2331;16.9765786;51.0777392;residental;0.0;0.0
2332;17.0633082;51.0778514;residental;0.0;0.0
2333;17.089732;51.070514;residental;0.0;0.0
2334;17.0141628;51.0749019;residental;0.0;0.0
2335;16.982722;51.070388;residental;0.0;0.0
2336;17.0829618;51.0757835;residental;0.0;0.0
2337;17.0581695;51.0773899;residental;0.0;0.0
2338;17.001784;51.0774597;residental;0.0;0.0
2339;16.9764525;51.0774527;residental;0.0;0.0
2340;16.9633385;51.0798982;residental;0.0;0.0
2341;16.980609;51.0712944;residental;0.0;0.0
2342;16.9657885;51.0774875;residental;0.0;0.0
2343;17.033948;51.0730266;residental;0.0;0.0
2344;17.0157198;51.0820775;residental;0.0;0.0
2345;17.022373;51.0925114;residental;0.0;0.0
2346;17.0019658;51.0895853;residental;0.0;0.0
2347;16.9986889;51.0983188;residental;0.0;0.0
2348;16.9364644;51.0944964;residental;0.0;0.0
2349;17.0283508;51.0975681;residental;0.0;0.0
2350;17.0377653;51.0997828;residental;0.0;0.0
2351;17.0237392;51.0919752;residental;0.0;0.0
2352;17.0256675;51.0949806;residental;0.0;0.0
2353;17.0239447;51.091915;residental;0.0;0.0
2354;16.9405811;51.0961496;residental;0.0;0.0
2355;17.0430769;51.0880448;residental;0.0;0.0
2356;17.0140807;51.0921645;residental;0.0;0.0
2357;17.0385818;51.0890713;residental;0.0;0.0
2358;16.9610699;51.0957882;residental;0.0;0.0
2359;16.9370974;51.0943316;residental;0.0;0.0
2360;17.0204364;51.096768;residental;0.0;0.0
2361;17.0433748;51.0989657;residental;0.0;0.0
2362;17.0939597;51.0990509;residental;0.0;0.0
2363;17.0500903;51.0992605;residental;0.0;0.0
2364;16.9942658;51.0956113;residental;0.0;0.0
2365;17.0454228;51.0901983;residental;0.0;0.0
2366;16.9849355;51.0895335;residental;0.0;0.0
2367;17.0265036;51.0932346;residental;0.0;0.0
2368;17.153974;51.09796;residental;0.0;0.0
2369;16.9765242;51.0944596;residental;0.0;0.0
2370;17.021703;51.090263;residental;0.0;0.0
2371;17.0191888;51.0822644;residental;0.0;0.0
2372;17.0105033;51.0871329;residental;0.0;0.0
2373;17.1312355;51.0933755;residental;0.0;0.0
2374;16.9866987;51.0911108;residental;0.0;0.0
2375;17.0139731;51.0862875;residental;0.0;0.0
2376;17.0341815;51.0930006;residental;0.0;0.0
2377;17.0076228;51.0942728;residental;0.0;0.0
2378;17.0225829;51.0908607;residental;0.0;0.0
2379;16.9913426;51.0945262;residental;0.0;0.0
2380;16.9895775;51.0906296;residental;0.0;0.0
2381;17.0368556;51.084715;residental;0.0;0.0
2382;16.9374908;51.095816;residental;0.0;0.0
2383;17.0228465;51.0903009;residental;0.0;0.0
2384;17.0442461;51.0913467;residental;0.0;0.0
2385;17.0305768;51.0974312;residental;0.0;0.0
2386;16.9408819;51.0963473;residental;0.0;0.0
2387;17.1605829;51.0957354;residental;0.0;0.0
2388;17.1613157;51.0964738;residental;0.0;0.0
2389;17.0073512;51.0994405;residental;0.0;0.0
2390;17.0812837;51.0925514;residental;0.0;0.0
2391;16.9980943;51.0928496;residental;0.0;0.0
2392;17.0118581;51.0828779;residental;0.0;0.0
2393;17.0053847;51.0956839;residental;0.0;0.0
2394;17.0227771;51.0919277;residental;0.0;0.0
2395;16.9409346;51.0963826;residental;0.0;0.0
2396;17.0529445;51.0979555;residental;0.0;0.0
2397;17.0663046;51.0968687;residental;0.0;0.0
2398;16.9928137;51.0816998;residental;0.0;0.0
2399;17.0187022;51.0819271;residental;0.0;0.0
2400;17.102623;51.1000401;residental;0.0;0.0
2401;17.0119252;51.1000224;residental;0.0;0.0
2402;16.9998321;51.093852;residental;0.0;0.0
2403;17.0127522;51.0992011;residental;0.0;0.0
2404;17.0411688;51.0939695;residental;0.0;0.0
2405;17.0536187;51.0853717;residental;0.0;0.0
2406;16.9412947;51.0962624;residental;0.0;0.0
2407;17.025495;51.0950318;residental;0.0;0.0
2408;17.0503563;51.0865034;residental;0.0;0.0
2409;17.0378342;51.0906474;residental;0.0;0.0
2410;17.1568045;51.098123;residental;0.0;0.0
2411;17.0441607;51.0902907;residental;0.0;0.0
2412;16.9514591;51.0991989;residental;0.0;0.0
2413;16.9399689;51.0974048;residental;0.0;0.0
2414;17.0115909;51.0965971;residental;0.0;0.0
2415;17.0000091;51.0933186;residental;0.0;0.0
2416;17.0075381;51.0998689;residental;0.0;0.0
2417;16.9435143;51.0983514;residental;0.0;0.0
2418;17.0926453;51.1000574;residental;0.0;0.0
2419;17.0339073;51.0934065;residental;0.0;0.0
2420;17.037855;51.0928557;residental;0.0;0.0
2421;17.0147163;51.092239;residental;0.0;0.0
2422;16.985724;51.0947297;residental;0.0;0.0
2423;16.9387755;51.0975454;residental;0.0;0.0
2424;16.9770536;51.0928729;residental;0.0;0.0
2425;16.9933671;51.0958186;residental;0.0;0.0
2426;17.036574;51.0898737;residental;0.0;0.0
2427;16.986573;51.0894165;residental;0.0;0.0
2428;16.9405072;51.0947304;residental;0.0;0.0
2429;16.9927434;51.0959295;residental;0.0;0.0
2430;17.0280224;51.0935806;residental;0.0;0.0
2431;16.9858727;51.0919398;residental;0.0;0.0
2432;16.98859;51.0900455;residental;0.0;0.0
2433;17.0096444;51.080326;residental;0.0;0.0
2434;17.0089654;51.0841858;residental;0.0;0.0
2435;17.0251501;51.0951342;residental;0.0;0.0
2436;17.0047687;51.0958931;residental;0.0;0.0
2437;17.0172777;51.0885236;residental;0.0;0.0
2438;17.0542204;51.0851732;residental;0.0;0.0
2439;16.9420047;51.0986119;residental;0.0;0.0
2440;17.0207086;51.0821082;residental;0.0;0.0
2441;17.0438109;51.0906651;residental;0.0;0.0
2442;16.9399376;51.0973529;residental;0.0;0.0
2443;17.0123525;51.0836868;residental;0.0;0.0
2444;16.9370344;51.0948461;residental;0.0;0.0
2445;17.0383802;51.0863245;residental;0.0;0.0
2446;17.0417644;51.0988361;residental;0.0;0.0
2447;17.0539329;51.0992038;residental;0.0;0.0
2448;16.9391597;51.0982246;residental;0.0;0.0
2449;16.9919454;51.0909486;residental;0.0;0.0
2450;16.9388404;51.0952599;residental;0.0;0.0
2451;16.9380336;51.0940926;residental;0.0;0.0
2452;16.959223;51.0979995;residental;0.0;0.0
2453;17.0132833;51.0990726;residental;0.0;0.0
2454;16.9366751;51.0967787;residental;0.0;0.0
2455;17.0218202;51.081195;residental;0.0;0.0
2456;16.985987;51.0907435;residental;0.0;0.0
2457;17.0213247;51.0993009;residental;0.0;0.0
2458;17.1615226;51.0966349;residental;0.0;0.0
2459;17.0301677;51.09755;residental;0.0;0.0
2460;16.9984484;51.0940254;residental;0.0;0.0
2461;16.998282;51.086657;residental;0.0;0.0
2462;17.0505608;51.0869945;residental;0.0;0.0
2463;17.0270508;51.0953565;residental;0.0;0.0
2464;16.9405263;51.0949708;residental;0.0;0.0
2465;17.052366;51.0993341;residental;0.0;0.0
2466;17.0521975;51.0824095;residental;0.0;0.0
2467;16.9855909;51.0951478;residental;0.0;0.0
2468;16.9849223;51.0954535;residental;0.0;0.0
2469;17.0260125;51.0948781;residental;0.0;0.0
2470;17.0199533;51.0816442;residental;0.0;0.0
2471;16.9408687;51.0959574;residental;0.0;0.0
2472;16.9977674;51.0937247;residental;0.0;0.0
2473;17.049268;51.0864715;residental;0.0;0.0
2474;17.0265924;51.0947472;residental;0.0;0.0
2475;17.0057752;51.0959273;residental;0.0;0.0
2476;16.9881392;51.0915366;residental;0.0;0.0
2477;17.0228193;51.091183;residental;0.0;0.0
2478;17.0350333;51.0911129;residental;0.0;0.0
2479;16.9412461;51.09566;residental;0.0;0.0
2480;16.9401248;51.0955216;residental;0.0;0.0
2481;16.9991146;51.0935671;residental;0.0;0.0
2482;16.9866405;51.0895795;residental;0.0;0.0
2483;17.0069146;51.0840863;residental;0.0;0.0
2484;17.0163115;51.087644;residental;0.0;0.0
2485;17.0549465;51.0988379;residental;0.0;0.0
2486;16.9878575;51.089714;residental;0.0;0.0
2487;17.0286285;51.0974865;residental;0.0;0.0
2488;16.966403;51.082565;residental;0.0;0.0
2489;17.0383683;51.0880388;residental;0.0;0.0
2490;17.0401;51.0903911;residental;0.0;0.0
2491;16.9874158;51.0851821;residental;0.0;0.0
2492;16.9388794;51.0959743;residental;0.0;0.0
2493;17.0039706;51.0814542;residental;0.0;0.0
2494;17.016895;51.08495;residental;0.0;0.0
2495;17.0498432;51.086697;residental;0.0;0.0
2496;17.0115205;51.0915064;residental;0.0;0.0
2497;17.0436925;51.0886625;residental;0.0;0.0
2498;17.0088953;51.084615;residental;0.0;0.0
2499;17.0217319;51.0995873;residental;0.0;0.0
2500;16.999166;51.0833755;residental;0.0;0.0
2501;17.054304;51.0980175;residental;0.0;0.0
2502;16.9975503;51.0980228;residental;0.0;0.0
2503;16.9980645;51.0871975;residental;0.0;0.0
2504;17.0089496;51.0865137;residental;0.0;0.0
2505;17.0011673;51.0986571;residental;0.0;0.0
2506;16.9977672;51.0922918;residental;0.0;0.0
2507;17.0936622;51.0983539;residental;0.0;0.0
2508;17.152866;51.098384;residental;0.0;0.0
2509;17.0524662;51.099659;residental;0.0;0.0
2510;16.9370642;51.0970681;residental;0.0;0.0
2511;16.9760306;51.0931465;residental;0.0;0.0
2512;16.9998055;51.0928457;residental;0.0;0.0
2513;17.0375633;51.0898912;residental;0.0;0.0
2514;17.038541;51.0888822;residental;0.0;0.0
2515;16.9507748;51.0983318;residental;0.0;0.0
2516;17.0409844;51.0925362;residental;0.0;0.0
2517;17.0416457;51.0887948;residental;0.0;0.0
2518;17.0173546;51.0836775;residental;0.0;0.0
2519;17.0000929;51.093451;residental;0.0;0.0
2520;17.0124706;51.0972122;residental;0.0;0.0
2521;17.0205928;51.0818852;residental;0.0;0.0
2522;17.0363615;51.090996;residental;0.0;0.0
2523;17.1607086;51.0965463;residental;0.0;0.0
2524;17.0523;51.097755;residental;0.0;0.0
2525;17.010322;51.0844405;residental;0.0;0.0
2526;17.0079044;51.0978637;residental;0.0;0.0
2527;17.016576;51.0820571;residental;0.0;0.0
2528;17.0356914;51.0868237;residental;0.0;0.0
2529;17.0152115;51.082181;residental;0.0;0.0
2530;17.0367035;51.0836217;residental;0.0;0.0
2531;16.9977704;51.0932594;residental;0.0;0.0
2532;17.048725;51.0872539;residental;0.0;0.0
2533;16.9851425;51.090053;residental;0.0;0.0
2534;17.0556684;51.0979527;residental;0.0;0.0
2535;16.9985075;51.086593;residental;0.0;0.0
2536;17.049579;51.0997869;residental;0.0;0.0
2537;17.0187824;51.082475;residental;0.0;0.0
2538;17.0024361;51.0994829;residental;0.0;0.0
2539;17.0511514;51.0973287;residental;0.0;0.0
2540;17.0607744;51.0902097;residental;0.0;0.0
2541;17.1128407;51.100031;residental;0.0;0.0
2542;16.9375896;51.0944486;residental;0.0;0.0
2543;16.9999575;51.0855499;residental;0.0;0.0
2544;16.9591805;51.097679;residental;0.0;0.0
2545;17.014368;51.0827596;residental;0.0;0.0
2546;17.0192871;51.0831938;residental;0.0;0.0
2547;17.1012535;51.0993919;residental;0.0;0.0
2548;17.0236408;51.0909025;residental;0.0;0.0
2549;17.1032183;51.0986488;residental;0.0;0.0
2550;17.0573911;51.0940939;residental;0.0;0.0
2551;17.0402255;51.0998912;residental;0.0;0.0
2552;16.9526809;51.0979208;residental;0.0;0.0
2553;16.986947;51.0885795;residental;0.0;0.0
2554;17.0036137;51.0950877;residental;0.0;0.0
2555;16.9818245;51.0867295;residental;0.0;0.0
2556;17.0014207;51.0939646;residental;0.0;0.0
2557;17.0215704;51.0828003;residental;0.0;0.0
2558;17.0004836;51.0837138;residental;0.0;0.0
2559;17.1575045;51.0998915;residental;0.0;0.0
2560;16.9712564;51.08043;residental;0.0;0.0
2561;16.9503131;51.095889;residental;0.0;0.0
2562;17.0284844;51.097529;residental;0.0;0.0
2563;16.9760459;51.0943945;residental;0.0;0.0
2564;16.9839586;51.0915572;residental;0.0;0.0
2565;17.0362885;51.091388;residental;0.0;0.0
2566;17.0073663;51.0844154;residental;0.0;0.0
2567;16.9485762;51.0982149;residental;0.0;0.0
2568;17.0269338;51.0961348;residental;0.0;0.0
2569;16.9993803;51.0988486;residental;0.0;0.0
2570;17.0133395;51.0982664;residental;0.0;0.0
2571;17.0584154;51.0932938;residental;0.0;0.0
2572;17.0162677;51.0924891;residental;0.0;0.0
2573;17.0382048;51.0891471;residental;0.0;0.0
2574;16.9913537;51.0903174;residental;0.0;0.0
2575;17.1630565;51.0957626;residental;0.0;0.0
2576;16.9488739;51.0980498;residental;0.0;0.0
2577;17.0051167;51.0828689;residental;0.0;0.0
2578;16.999431;51.0981487;residental;0.0;0.0
2579;17.0253323;51.0945622;residental;0.0;0.0
2580;16.9976232;51.0929013;residental;0.0;0.0
2581;17.155846;51.099559;residental;0.0;0.0
2582;17.0184856;51.0990052;residental;0.0;0.0
2583;17.0458315;51.0812215;residental;0.0;0.0
2584;17.0203443;51.0844345;residental;0.0;0.0
2585;16.9385593;51.0958356;residental;0.0;0.0
2586;17.0102096;51.098539;residental;0.0;0.0
2587;17.0348729;51.0808952;residental;0.0;0.0
2588;17.0913537;51.1000382;residental;0.0;0.0
2589;17.0861484;51.0987224;residental;0.0;0.0
2590;17.0203341;51.0972029;residental;0.0;0.0
2591;17.0195401;51.0966612;residental;0.0;0.0
2592;17.0379729;51.0891858;residental;0.0;0.0
2593;17.01641;51.084601;residental;0.0;0.0
2594;17.016225;51.087237;residental;0.0;0.0
2595;16.9411116;51.096131;residental;0.0;0.0
2596;17.0214418;51.0993709;residental;0.0;0.0
2597;17.0542821;51.099434;residental;0.0;0.0
2598;17.043115;51.0912369;residental;0.0;0.0
2599;17.0601558;51.0917291;residental;0.0;0.0
2600;16.97766;51.0930818;residental;0.0;0.0
2601;17.0935083;51.0992567;residental;0.0;0.0
2602;17.019975;51.0816892;residental;0.0;0.0
2603;17.0425155;51.0909429;residental;0.0;0.0
2604;16.99067;51.0875118;residental;0.0;0.0
2605;17.0384252;51.0996463;residental;0.0;0.0
2606;17.0227354;51.0887684;residental;0.0;0.0
2607;16.9863;51.088664;residental;0.0;0.0
2608;17.029344;51.0953606;residental;0.0;0.0
2609;16.9409292;51.0960005;residental;0.0;0.0
2610;17.0466384;51.0997844;residental;0.0;0.0
2611;17.0023662;51.093548;residental;0.0;0.0
2612;17.0441802;51.092415;residental;0.0;0.0
2613;16.9442059;51.0997961;residental;0.0;0.0
2614;17.1613396;51.0985326;residental;0.0;0.0
2615;17.015015;51.0830666;residental;0.0;0.0
2616;17.0394927;51.0889035;residental;0.0;0.0
2617;17.0085096;51.0941152;residental;0.0;0.0
2618;17.0116084;51.0999791;residental;0.0;0.0
2619;17.0090457;51.0866448;residental;0.0;0.0
2620;17.0552373;51.0850642;residental;0.0;0.0
2621;16.9409996;51.0964257;residental;0.0;0.0
2622;17.0222713;51.0909519;residental;0.0;0.0
2623;17.0239804;51.0928537;residental;0.0;0.0
2624;16.9907139;51.0904254;residental;0.0;0.0
2625;16.9393227;51.097384;residental;0.0;0.0
2626;17.0273831;51.091584;residental;0.0;0.0
2627;16.9383581;51.0942599;residental;0.0;0.0
2628;16.985218;51.090227;residental;0.0;0.0
2629;17.0551178;51.0976243;residental;0.0;0.0
2630;17.0553909;51.098425;residental;0.0;0.0
2631;17.0384102;51.0915627;residental;0.0;0.0
2632;17.0436818;51.0923147;residental;0.0;0.0
2633;17.0284804;51.0928245;residental;0.0;0.0
2634;16.9998815;51.0930283;residental;0.0;0.0
2635;17.0620417;51.0801626;residental;0.0;0.0
2636;16.9374059;51.0978011;residental;0.0;0.0
2637;17.161084;51.096969;residental;0.0;0.0
2638;17.0358595;51.0919765;residental;0.0;0.0
2639;17.0352254;51.0910933;residental;0.0;0.0
2640;17.0347359;51.0935985;residental;0.0;0.0
2641;17.0588893;51.0919455;residental;0.0;0.0
2642;17.0291391;51.0954201;residental;0.0;0.0
2643;16.9513757;51.0996193;residental;0.0;0.0
2644;16.9382483;51.0966703;residental;0.0;0.0
2645;17.0374469;51.0889449;residental;0.0;0.0
2646;16.9761666;51.0935049;residental;0.0;0.0
2647;17.0854588;51.0818094;residental;0.0;0.0
2648;17.0188947;51.0997617;residental;0.0;0.0
2649;16.9936745;51.096206;residental;0.0;0.0
2650;17.0080485;51.0996151;residental;0.0;0.0
2651;17.040421;51.0998528;residental;0.0;0.0
2652;17.0128025;51.0826392;residental;0.0;0.0
2653;17.0268208;51.0950505;residental;0.0;0.0
2654;17.0186692;51.0822535;residental;0.0;0.0
2655;17.0231584;51.099306;residental;0.0;0.0
2656;16.9924235;51.095173;residental;0.0;0.0
2657;17.0256963;51.0922011;residental;0.0;0.0
2658;17.1606725;51.0996215;residental;0.0;0.0
2659;17.0119629;51.0968656;residental;0.0;0.0
2660;17.0032985;51.0938041;residental;0.0;0.0
2661;17.0124343;51.0992977;residental;0.0;0.0
2662;16.9979275;51.0941021;residental;0.0;0.0
2663;17.0269852;51.0966522;residental;0.0;0.0
2664;17.0073503;51.0874128;residental;0.0;0.0
2665;17.1120117;51.0998941;residental;0.0;0.0
2666;17.0357993;51.0910593;residental;0.0;0.0
2667;17.0004715;51.0987516;residental;0.0;0.0
2668;17.0214911;51.0817599;residental;0.0;0.0
2669;17.0370879;51.0901658;residental;0.0;0.0
2670;17.0305769;51.0958483;residental;0.0;0.0
2671;17.0256258;51.0920972;residental;0.0;0.0
2672;17.0286297;51.0960187;residental;0.0;0.0
2673;17.0444879;51.089063;residental;0.0;0.0
2674;17.0307846;51.0961396;residental;0.0;0.0
2675;17.0043722;51.0979237;residental;0.0;0.0
2676;17.1613635;51.0948798;residental;0.0;0.0
2677;17.0186189;51.0828465;residental;0.0;0.0
2678;16.998213;51.086243;residental;0.0;0.0
2679;17.0303388;51.095461;residental;0.0;0.0
2680;17.0023194;51.0837034;residental;0.0;0.0
2681;16.959807;51.0979885;residental;0.0;0.0
2682;16.9929476;51.0967337;residental;0.0;0.0
2683;17.0368254;51.094924;residental;0.0;0.0
2684;16.985684;51.08723;residental;0.0;0.0
2685;16.9986206;51.0940028;residental;0.0;0.0
2686;16.984974;51.089702;residental;0.0;0.0
2687;17.0017657;51.0989768;residental;0.0;0.0
2688;17.011583;51.0845955;residental;0.0;0.0
2689;17.036516;51.0929744;residental;0.0;0.0
2690;17.054103;51.0993037;residental;0.0;0.0
2691;17.0180189;51.0908168;residental;0.0;0.0
2692;17.036772;51.095083;residental;0.0;0.0
2693;17.0601562;51.0907519;residental;0.0;0.0
2694;17.050802;51.0991476;residental;0.0;0.0
2695;17.0542183;51.0989496;residental;0.0;0.0
2696;17.0487137;51.0965741;residental;0.0;0.0
2697;17.0289511;51.0926952;residental;0.0;0.0
2698;17.0169114;51.0868867;residental;0.0;0.0
2699;17.0272791;51.0956624;residental;0.0;0.0
2700;16.9593;51.097261;residental;0.0;0.0
2701;17.0002731;51.0854935;residental;0.0;0.0
2702;17.0385468;51.0882709;residental;0.0;0.0
2703;16.94063;51.0965389;residental;0.0;0.0
2704;17.0218981;51.0997058;residental;0.0;0.0
2705;17.004585;51.0957901;residental;0.0;0.0
2706;16.9387956;51.0943977;residental;0.0;0.0
2707;17.0095583;51.0932686;residental;0.0;0.0
2708;16.985749;51.0951903;residental;0.0;0.0
2709;16.9917099;51.0944471;residental;0.0;0.0
2710;17.0064898;51.0810532;residental;0.0;0.0
2711;17.0677644;51.0969617;residental;0.0;0.0
2712;17.0377262;51.0918811;residental;0.0;0.0
2713;17.0475869;51.0996372;residental;0.0;0.0
2714;17.0169688;51.0835888;residental;0.0;0.0
2715;16.9356907;51.098957;residental;0.0;0.0
2716;17.0458323;51.0867305;residental;0.0;0.0
2717;17.0427254;51.0985391;residental;0.0;0.0
2718;17.0488785;51.0984088;residental;0.0;0.0
2719;17.0206008;51.0995479;residental;0.0;0.0
2720;17.0308566;51.0969128;residental;0.0;0.0
2721;16.9926364;51.090781;residental;0.0;0.0
2722;16.9415362;51.0964361;residental;0.0;0.0
